"Time (EpMin)","x (km)","y (km)","z (km)","x (km/sec)","y (km/sec)","z (km/sec)"
1348.00000,15863.643665,20370.234431,14444.609239,-5.355768,-2.721578,-5.449142
1349.00000,15554.449284,20197.834537,14112.632145,-4.946775,-3.020343,-5.614369
1350.00000,15270.446398,20008.301386,13771.178398,-4.516426,-3.292455,-5.764906
1351.00000,15012.852000,19803.271946,13421.149968,-4.066886,-3.536679,-5.900080
1352.00000,14782.750337,19584.453373,13063.486927,-3.600410,-3.751914,-6.019295
1353.00000,14581.087793,19353.614650,12699.162962,-3.119339,-3.937198,-6.122027
1354.00000,14408.668198,19112.578190,12329.180727,-2.626079,-4.091715,-6.207834
1355.00000,14266.149091,18863.210868,11954.567057,-2.123099,-4.214798,-6.276353
1356.00000,14154.038449,18607.415233,11576.367901,-1.612911,-4.305932,-6.327305
1357.00000,14072.692459,18347.119653,11195.643970,-1.098064,-4.364757,-6.360493
1358.00000,14022.313492,18084.270063,10813.464560,-0.581129,-4.391066,-6.375806
1359.00000,14002.949468,17820.819406,10430.903680,-0.064686,-4.384814,-6.373220
1360.00000,14014.493325,17558.719301,10049.033672,0.448688,-4.346110,-6.352792
1361.00000,14056.683913,17299.909378,9668.921474,0.956430,-4.275221,-6.314668
1362.00000,14129.106812,17046.309306,9291.621946,1.456004,-4.172569,-6.259078
1363.00000,14231.196806,16799.808078,8918.174462,1.944913,-4.038731,-6.186335
1364.00000,14362.240249,16562.255985,8549.596691,2.420715,-3.874434,-6.096832
1365.00000,14521.378710,16335.455124,8186.880319,2.881026,-3.680552,-5.991045
1366.00000,14707.613085,16121.150791,7830.986201,3.323542,-3.458101,-5.869527
1367.00000,14919.808351,15921.023114,7482.839782,3.746041,-3.208238,-5.732903
1368.00000,15156.699173,15736.678787,7143.326675,4.146399,-2.932250,-5.581874
1369.00000,15416.895871,15569.643448,6813.288446,4.522600,-2.631552,-5.417209
1370.00000,15698.891241,15421.354175,6493.518606,4.872741,-2.307678,-5.239739
1371.00000,16001.067782,15293.152577,6184.758827,5.195050,-1.962274,-5.050358
1372.00000,16321.705463,15186.278341,5887.695422,5.487884,-1.597091,-4.850019
1373.00000,16658.990118,15101.863124,5602.956076,5.749745,-1.213976,-4.639722
1374.00000,17011.022068,15040.925199,5331.106875,5.979284,-0.814861,-4.420518
1375.00000,17375.825434,15004.364377,5072.649618,6.175309,-0.401758,-4.193500
1376.00000,17751.357520,14992.957780,4828.019449,6.336786,0.023254,-3.959795
1377.00000,18135.518799,15007.355938,4597.582801,6.462852,0.458038,-3.720565
1378.00000,18526.163014,15048.079599,4381.635819,6.552813,0.900409,-3.476996
1379.00000,18921.107262,15115.517697,4180.402286,6.606148,1.348146,-3.230295
1380.00000,19318.143137,15209.924325,3994.034083,6.622515,1.799000,-2.981682
1381.00000,19715.046640,15331.418875,3822.608552,6.601748,2.250707,-2.732386
1382.00000,20109.589587,15479.984125,3666.130094,6.543863,2.700999,-2.483641
1383.00000,20499.549752,15655.467439,3524.528458,6.449053,3.147614,-2.236673
1384.00000,20882.722145,15857.580456,3397.660663,6.317689,3.588307,-1.992703
1385.00000,21256.929208,16085.901237,3285.310514,6.150320,4.020861,-1.752934
1386.00000,21620.031471,16339.875969,3187.190193,5.947668,4.443098,-1.518549
1387.00000,21969.938104,16618.821265,3102.942165,5.710624,4.852889,-1.290704
1388.00000,22304.616610,16921.928050,3032.139988,5.440247,5.248164,-1.070524
1389.00000,22622.102884,17248.265029,2974.291053,5.137755,5.626923,-0.859094
1390.00000,22920.510630,17596.783235,2928.838840,4.804524,5.987245,-0.657459
1391.00000,23198.040484,17966.321043,2895.165645,4.442074,6.327297,-0.466612
1392.00000,23452.988684,18355.609746,2872.595604,4.052070,6.645344,-0.287498
1393.00000,23683.755245,18763.279682,2860.397992,3.636308,6.939756,-0.121002
1394.00000,23888.851816,19187.866691,2857.790787,3.196709,7.209016,0.032054
1395.00000,24066.908709,19627.819272,2863.944488,2.735310,7.451729,0.170909
1396.00000,24216.681752,20081.505812,2877.986306,2.254250,7.666626,0.294876
1397.00000,24337.057841,20547.222897,2899.003804,1.755767,7.852571,0.403338
1398.00000,24427.060935,21023.202830,2926.050254,1.242182,8.008569,0.495753
1399.00000,24485.856425,21507.622482,2958.148837,0.715889,8.133768,0.571659
1400.00000,24512.754956,21998.612325,2994.296732,0.179342,8.227464,0.630672
1401.00000,24507.216442,22494.264652,3033.471381,-0.364953,8.289103,0.672492
1402.00000,24468.851908,22992.643590,3074.633983,-0.914454,8.318288,0.696902
1403.00000,24397.426089,23491.793643,3116.735925,-1.466591,8.314774,0.703769
1404.00000,24292.857939,23989.749779,3158.722484,-2.018784,8.278475,0.693047
1405.00000,24155.221729,24484.546158,3199.539416,-2.568451,8.209465,0.664774
1406.00000,23984.745950,24974.226339,3238.136555,-3.113022,8.107970,0.619072
1407.00000,23781.813053,25456.851882,3273.474504,-3.649950,7.974376,0.556152
1408.00000,23546.956768,25930.512485,3304.528050,-4.176726,7.809223,0.476304
1409.00000,23280.860500,26393.334293,3330.292831,-4.690889,7.613200,0.379904
1410.00000,22984.353045,26843.489805,3349.788497,-5.190038,7.387146,0.267406
1411.00000,22658.405690,27279.205730,3362.065241,-5.671844,7.132045,0.139343
1412.00000,22304.126456,27698.772441,3366.206627,-6.134062,6.849019,-0.003675
1413.00000,21922.755906,28100.551260,3361.335871,-6.574540,6.539326,-0.160967
1414.00000,21515.660101,28482.983218,3346.618267,-6.991229,6.204349,-0.331781
1415.00000,21084.325096,28844.595707,3321.267118,-7.382197,5.845596,-0.515300
1416.00000,20630.348811,29184.010332,3284.545700,-7.745634,5.464687,-0.710645
1417.00000,20155.434303,29499.948809,3235.772728,-8.079862,5.063349,-0.916879
1418.00000,19661.380696,29791.239768,3174.323822,-8.383344,4.643407,-1.133011
1419.00000,19150.075456,30056.823721,3099.636414,-8.654689,4.206775,-1.358004
1420.00000,18623.484314,30295.758844,3011.210667,-8.892662,3.755446,-1.590774
1421.00000,18083.642950,30507.224742,2908.613747,-9.096187,3.291487,-1.830202
1422.00000,17532.646062,30690.527139,2791.480164,-9.264355,2.817022,-2.075135
1423.00000,16972.638415,30845.100492,2659.515341,-9.396426,2.334226,-2.324391
1424.00000,16405.803481,30970.511361,2512.495351,-9.491833,1.845316,-2.576769
1425.00000,15834.353969,31066.459855,2350.269736,-9.550185,1.352535,-2.831050
1426.00000,15260.520246,31132.781628,2172.760630,-9.571270,0.858146,-3.086008
1427.00000,14686.540503,31169.448148,1979.964778,-9.555054,0.364420,-3.340409
1428.00000,14114.649165,31176.567280,1771.952061,-9.501683,-0.126377,-3.593024
1429.00000,13547.066972,31154.382325,1548.866684,-9.411480,-0.611992,-3.842631
1430.00000,12985.989518,31103.271234,1310.925116,-9.284947,-1.090198,-4.088022
1431.00000,12433.577415,31023.744416,1058.416288,-9.122759,-1.558803,-4.328006
1432.00000,11891.945631,30916.442424,791.699793,-8.925762,-2.015663,-4.561421
1433.00000,11363.152903,30782.133037,511.203509,-8.694970,-2.458689,-4.787133
1434.00000,10849.192678,30621.707174,217.422876,-8.431559,-2.885862,-5.004047
1435.00000,10351.983042,30436.174833,-89.082143,-8.136862,-3.295235,-5.211106
1436.00000,9873.357323,30226.660265,-407.690143,-7.812360,-3.684951,-5.407303
1437.00000,9415.055885,29994.396313,-737.720248,-7.459680,-4.053245,-5.591681
1438.00000,8978.717307,29740.718664,-1078.435998,-7.080582,-4.398457,-5.763339
1439.00000,8565.870721,29467.059303,-1429.048681,-6.676954,-4.719039,-5.921437
1440.00000,8177.942758,29174.972960,-1788.419207,-6.250785,-5.013534,-6.065205

